source,layer,lat,lon,name,addendum_json_vh,addendum_json_georg
swe-virtual-herbarium,socken,57.81239,11.8278,Harestad,"{""District"":""Harestad"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Kungälv"",""Latitude"":57.81239,""Longitude"":11.8278,""Continent"":""Europe"",""ID"":16491,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":4416,""RT90centrE"":1263657,""RT90centrN"":6416707,""Code"":""SE-1482""}","{""coordinateUncertaintyInMeters"":4416,""locationDisplayLabel"":""Harestad""}"
swe-virtual-herbarium,socken,58.57696,11.75181,Hede,"{""District"":""Hede"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Munkedal"",""Latitude"":58.57696,""Longitude"":11.75181,""Continent"":""Europe"",""ID"":16492,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6578,""RT90centrE"":1264269,""RT90centrN"":6502039,""Code"":""SE-1430""}","{""coordinateUncertaintyInMeters"":6578,""locationDisplayLabel"":""Hede""}"
swe-virtual-herbarium,socken,58.37229,11.82594,Herrestad,"{""District"":""Herrestad"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Uddevalla"",""Latitude"":58.37229,""Longitude"":11.82594,""Continent"":""Europe"",""ID"":16493,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":12434,""RT90centrE"":1267227,""RT90centrN"":6479008,""Code"":""SE-1485""}","{""coordinateUncertaintyInMeters"":12434,""locationDisplayLabel"":""Herrestad""}"
swe-virtual-herbarium,socken,58.2055,12.09315,Hjärtum,"{""District"":""Hjärtum"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Lilla Edet"",""Latitude"":58.2055,""Longitude"":12.09315,""Continent"":""Europe"",""ID"":16494,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":11839,""RT90centrE"":1281823,""RT90centrN"":6459554,""Code"":""SE-1462""}","{""coordinateUncertaintyInMeters"":11839,""locationDisplayLabel"":""Hjärtum""}"
swe-virtual-herbarium,socken,59.03731,11.19767,Hogdal,"{""District"":""Hogdal"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Strömstad"",""Latitude"":59.03731,""Longitude"":11.19767,""Continent"":""Europe"",""ID"":16495,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":9658,""RT90centrE"":1235603,""RT90centrN"":6555322,""Code"":""SE-1486""}","{""coordinateUncertaintyInMeters"":9658,""locationDisplayLabel"":""Hogdal""}"
swe-virtual-herbarium,socken,58.5096,11.62472,Håby,"{""District"":""Håby"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Munkedal"",""Latitude"":58.5096,""Longitude"":11.62472,""Continent"":""Europe"",""ID"":16496,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5643,""RT90centrE"":1256417,""RT90centrN"":6494999,""Code"":""SE-1430""}","{""coordinateUncertaintyInMeters"":5643,""locationDisplayLabel"":""Håby""}"
swe-virtual-herbarium,socken,57.894040000000004,11.821539999999999,Hålta,"{""District"":""Hålta"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Kungälv"",""Latitude"":57.89404,""Longitude"":11.82154,""Continent"":""Europe"",""ID"":16497,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":4984,""RT90centrE"":1263821,""RT90centrN"":6425814,""Code"":""SE-1482""}","{""coordinateUncertaintyInMeters"":4984,""locationDisplayLabel"":""Hålta""}"
swe-virtual-herbarium,socken,58.323840000000004,11.697980000000001,Högås,"{""District"":""Högås"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Uddevalla"",""Latitude"":58.32384,""Longitude"":11.69798,""Continent"":""Europe"",""ID"":16498,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":4584,""RT90centrE"":1259418,""RT90centrN"":6474068,""Code"":""SE-1485""}","{""coordinateUncertaintyInMeters"":4584,""locationDisplayLabel"":""Högås""}"
swe-virtual-herbarium,socken,57.98718,11.86409,Jörlanda,"{""District"":""Jörlanda"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Stenungsund"",""Latitude"":57.98718,""Longitude"":11.86409,""Continent"":""Europe"",""ID"":16499,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":8182,""RT90centrE"":1266948,""RT90centrN"":6436028,""Code"":""SE-1415""}","{""coordinateUncertaintyInMeters"":8182,""locationDisplayLabel"":""Jörlanda""}"
swe-virtual-herbarium,socken,57.91203,11.933860000000001,Kareby,"{""District"":""Kareby"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Kungälv"",""Latitude"":57.91203,""Longitude"":11.93386,""Continent"":""Europe"",""ID"":16500,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5536,""RT90centrE"":1270590,""RT90centrN"":6427427,""Code"":""SE-1482""}","{""coordinateUncertaintyInMeters"":5536,""locationDisplayLabel"":""Kareby""}"
swe-virtual-herbarium,socken,57.943630000000006,11.537989999999999,Klädesholmen,"{""District"":""Klädesholmen"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Tjörn"",""Latitude"":57.94363,""Longitude"":11.53799,""Continent"":""Europe"",""ID"":16501,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5548,""RT90centrE"":1244138,""RT90centrN"":6430207,""Code"":""SE-1419""}","{""coordinateUncertaintyInMeters"":5548,""locationDisplayLabel"":""Klädesholmen""}"
swe-virtual-herbarium,socken,58.029990000000005,11.52318,Klövedal,"{""District"":""Klövedal"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Tjörn"",""Latitude"":58.02999,""Longitude"":11.52318,""Continent"":""Europe"",""ID"":16502,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7261,""RT90centrE"":1247107,""RT90centrN"":6442018,""Code"":""SE-1419""}","{""coordinateUncertaintyInMeters"":7261,""locationDisplayLabel"":""Klövedal""}"
swe-virtual-herbarium,socken,58.69758,11.76138,Krokstad,"{""District"":""Krokstad"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Munkedal"",""Latitude"":58.69758,""Longitude"":11.76138,""Continent"":""Europe"",""ID"":16503,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":13537,""RT90centrE"":1265636,""RT90centrN"":6515425,""Code"":""SE-1430""}","{""coordinateUncertaintyInMeters"":13537,""locationDisplayLabel"":""Krokstad""}"
swe-virtual-herbarium,socken,57.871269999999996,11.98884,Kungälv,"{""District"":""Kungälv"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Kungälv"",""Latitude"":57.87127,""Longitude"":11.98884,""Continent"":""Europe"",""ID"":16504,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":2440,""RT90centrE"":1273591,""RT90centrN"":6422707,""Code"":""SE-1482""}","{""coordinateUncertaintyInMeters"":2440,""locationDisplayLabel"":""Kungälv""}"
swe-virtual-herbarium,socken,58.58563,11.281089999999999,Kville,"{""District"":""Kville"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Tanum"",""Latitude"":58.58563,""Longitude"":11.28109,""Continent"":""Europe"",""ID"":16505,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":18748,""RT90centrE"":1235473,""RT90centrN"":6504274,""Code"":""SE-1435""}","{""coordinateUncertaintyInMeters"":18748,""locationDisplayLabel"":""Kville""}"
swe-virtual-herbarium,socken,58.1066,11.35636,Käringön,"{""District"":""Käringön"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Orust"",""Latitude"":58.1066,""Longitude"":11.35636,""Continent"":""Europe"",""ID"":16506,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":4398,""RT90centrE"":1237826,""RT90centrN"":6451178,""Code"":""SE-1421""}","{""coordinateUncertaintyInMeters"":4398,""locationDisplayLabel"":""Käringön""}"
swe-virtual-herbarium,socken,58.40065,12.049719999999999,Lane-Ryr,"{""District"":""Lane-Ryr"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Uddevalla"",""Latitude"":58.40065,""Longitude"":12.04972,""Continent"":""Europe"",""ID"":16507,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7244,""RT90centrE"":1280484,""RT90centrN"":6481412,""Code"":""SE-1485""}","{""coordinateUncertaintyInMeters"":7244,""locationDisplayLabel"":""Lane-Ryr""}"
swe-virtual-herbarium,socken,58.21171999999999,11.9221,Ljung,"{""District"":""Ljung"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Uddevalla"",""Latitude"":58.21172,""Longitude"":11.9221,""Continent"":""Europe"",""ID"":16508,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7263,""RT90centrE"":1271816,""RT90centrN"":6460814,""Code"":""SE-1485""}","{""coordinateUncertaintyInMeters"":7263,""locationDisplayLabel"":""Ljung""}"
swe-virtual-herbarium,socken,59.076,11.332939999999999,Lommeland,"{""District"":""Lommeland"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Strömstad"",""Latitude"":59.076,""Longitude"":11.33294,""Continent"":""Europe"",""ID"":16509,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":4445,""RT90centrE"":1243646,""RT90centrN"":6559098,""Code"":""SE-1486""}","{""coordinateUncertaintyInMeters"":4445,""locationDisplayLabel"":""Lommeland""}"
swe-virtual-herbarium,socken,58.81661999999999,11.34341,Lur,"{""District"":""Lur"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Tanum"",""Latitude"":58.81662,""Longitude"":11.34341,""Continent"":""Europe"",""ID"":16510,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":11599,""RT90centrE"":1242316,""RT90centrN"":6530206,""Code"":""SE-1435""}","{""coordinateUncertaintyInMeters"":11599,""locationDisplayLabel"":""Lur""}"
swe-virtual-herbarium,socken,57.86335,11.69783,Lycke,"{""District"":""Lycke"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Kungälv"",""Latitude"":57.86335,""Longitude"":11.69783,""Continent"":""Europe"",""ID"":16511,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":10639,""RT90centrE"":1252742,""RT90centrN"":6424154,""Code"":""SE-1482""}","{""coordinateUncertaintyInMeters"":10639,""locationDisplayLabel"":""Lycke""}"
swe-virtual-herbarium,socken,58.314440000000005,11.43707,Lyse,"{""District"":""Lyse"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Lysekil"",""Latitude"":58.31444,""Longitude"":11.43707,""Continent"":""Europe"",""ID"":16512,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":9528,""RT90centrE"":1244080,""RT90centrN"":6473986,""Code"":""SE-1484""}","{""coordinateUncertaintyInMeters"":9528,""locationDisplayLabel"":""Lyse""}"
swe-virtual-herbarium,socken,58.27731,11.44608,Lysekil,"{""District"":""Lysekil"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Lysekil"",""Latitude"":58.27731,""Longitude"":11.44608,""Continent"":""Europe"",""ID"":16513,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":3575,""RT90centrE"":1244338,""RT90centrN"":6469821,""Code"":""SE-1484""}","{""coordinateUncertaintyInMeters"":3575,""locationDisplayLabel"":""Lysekil""}"
swe-virtual-herbarium,socken,58.14965,11.78225,Långelanda,"{""District"":""Långelanda"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Orust"",""Latitude"":58.14965,""Longitude"":11.78225,""Continent"":""Europe"",""ID"":16514,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5415,""RT90centrE"":1263191,""RT90centrN"":6454389,""Code"":""SE-1421""}","{""coordinateUncertaintyInMeters"":5415,""locationDisplayLabel"":""Långelanda""}"
swe-virtual-herbarium,socken,57.89031,11.569519999999999,Marstrand,"{""District"":""Marstrand"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Kungälv"",""Latitude"":57.89031,""Longitude"":11.56952,""Continent"":""Europe"",""ID"":16515,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5789,""RT90centrE"":1248831,""RT90centrN"":6426661,""Code"":""SE-1482""}","{""coordinateUncertaintyInMeters"":5789,""locationDisplayLabel"":""Marstrand""}"
swe-virtual-herbarium,socken,58.687219999999996,11.58687,Mo,"{""District"":""Mo"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Tanum"",""Latitude"":58.68722,""Longitude"":11.58687,""Continent"":""Europe"",""ID"":16516,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7397,""RT90centrE"":1319360,""RT90centrN"":6560422,""Code"":""SE-1435""}","{""coordinateUncertaintyInMeters"":7397,""locationDisplayLabel"":""Mo""}"
swe-virtual-herbarium,socken,58.07301999999999,11.45453,Mollösund,"{""District"":""Mollösund"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Orust"",""Latitude"":58.07302,""Longitude"":11.45453,""Continent"":""Europe"",""ID"":16517,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":4072,""RT90centrE"":1243109,""RT90centrN"":6447350,""Code"":""SE-1421""}","{""coordinateUncertaintyInMeters"":4072,""locationDisplayLabel"":""Mollösund""}"
swe-virtual-herbarium,socken,58.166309999999996,11.48223,Morlanda,"{""District"":""Morlanda"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Orust"",""Latitude"":58.16631,""Longitude"":11.48223,""Continent"":""Europe"",""ID"":16518,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":10233,""RT90centrE"":1245664,""RT90centrN"":6457336,""Code"":""SE-1421""}","{""coordinateUncertaintyInMeters"":10233,""locationDisplayLabel"":""Morlanda""}"
swe-virtual-herbarium,socken,58.21723000000001,11.78348,Myckleby,"{""District"":""Myckleby"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Orust"",""Latitude"":58.21723,""Longitude"":11.78348,""Continent"":""Europe"",""ID"":16519,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":7730,""RT90centrE"":1263712,""RT90centrN"":6461905,""Code"":""SE-1421""}","{""coordinateUncertaintyInMeters"":7730,""locationDisplayLabel"":""Myckleby""}"
swe-virtual-herbarium,socken,58.80545,11.58723,Naverstad,"{""District"":""Naverstad"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Tanum"",""Latitude"":58.80545,""Longitude"":11.58723,""Continent"":""Europe"",""ID"":16520,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":13092,""RT90centrE"":1256307,""RT90centrN"":6528049,""Code"":""SE-1435""}","{""coordinateUncertaintyInMeters"":13092,""locationDisplayLabel"":""Naverstad""}"
swe-virtual-herbarium,socken,58.06855,11.8226,Norum,"{""District"":""Norum"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Stenungsund"",""Latitude"":58.06855,""Longitude"":11.8226,""Continent"":""Europe"",""ID"":16521,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6165,""RT90centrE"":1265030,""RT90centrN"":6445226,""Code"":""SE-1415""}","{""coordinateUncertaintyInMeters"":6165,""locationDisplayLabel"":""Norum""}"
swe-virtual-herbarium,socken,59.022,11.33985,Näsinge,"{""District"":""Näsinge"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Strömstad"",""Latitude"":59.022,""Longitude"":11.33985,""Continent"":""Europe"",""ID"":16522,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5361,""RT90centrE"":1243640,""RT90centrN"":6553064,""Code"":""SE-1486""}","{""coordinateUncertaintyInMeters"":5361,""locationDisplayLabel"":""Näsinge""}"
swe-virtual-herbarium,socken,58.245169999999995,11.879010000000001,Resteröd,"{""District"":""Resteröd"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Uddevalla"",""Latitude"":58.24517,""Longitude"":11.87901,""Continent"":""Europe"",""ID"":16523,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":3915,""RT90centrE"":1269502,""RT90centrN"":6464682,""Code"":""SE-1485""}","{""coordinateUncertaintyInMeters"":3915,""locationDisplayLabel"":""Resteröd""}"
swe-virtual-herbarium,socken,57.966159999999995,12.04994,Romelanda,"{""District"":""Romelanda"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Kungälv"",""Latitude"":57.96616,""Longitude"":12.04994,""Continent"":""Europe"",""ID"":16524,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":8262,""RT90centrE"":1277800,""RT90centrN"":6433062,""Code"":""SE-1482""}","{""coordinateUncertaintyInMeters"":8262,""locationDisplayLabel"":""Romelanda""}"
swe-virtual-herbarium,socken,57.83911,11.97649,Rödbo,"{""District"":""Rödbo"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Göteborg"",""Latitude"":57.83911,""Longitude"":11.97649,""Continent"":""Europe"",""ID"":16525,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":3325,""RT90centrE"":1272656,""RT90centrN"":6419169,""Code"":""SE-1480""}","{""coordinateUncertaintyInMeters"":3325,""locationDisplayLabel"":""Rödbo""}"
swe-virtual-herbarium,socken,57.93278000000001,11.60771,Rönnäng,"{""District"":""Rönnäng"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Tjörn"",""Latitude"":57.93278,""Longitude"":11.60771,""Continent"":""Europe"",""ID"":16526,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5166,""RT90centrE"":1251421,""RT90centrN"":6430890,""Code"":""SE-1419""}","{""coordinateUncertaintyInMeters"":5166,""locationDisplayLabel"":""Rönnäng""}"
swe-virtual-herbarium,socken,58.216269999999994,11.63942,Röra,"{""District"":""Röra"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Orust"",""Latitude"":58.21627,""Longitude"":11.63942,""Continent"":""Europe"",""ID"":16527,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":6178,""RT90centrE"":1255248,""RT90centrN"":6462312,""Code"":""SE-1421""}","{""coordinateUncertaintyInMeters"":6178,""locationDisplayLabel"":""Röra""}"
swe-virtual-herbarium,socken,58.67423,11.86789,Sanne,"{""District"":""Sanne"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Munkedal"",""Latitude"":58.67423,""Longitude"":11.86789,""Continent"":""Europe"",""ID"":16528,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":5991,""RT90centrE"":1271652,""RT90centrN"":6512460,""Code"":""SE-1430""}","{""coordinateUncertaintyInMeters"":5991,""locationDisplayLabel"":""Sanne""}"
swe-virtual-herbarium,socken,58.22504,11.419889999999999,Skaftö,"{""District"":""Skaftö"",""Province"":""Bohuslän"",""Country"":""Sweden"",""Län"":""Västra Götalands län"",""Kommun"":""Lysekil"",""Latitude"":58.22504,""Longitude"":11.41989,""Continent"":""Europe"",""ID"":16529,""xmax"":null,""xmin"":null,""ymax"":null,""ymin"":null,""precision"":8107,""RT90centrE"":1240635,""RT90centrN"":6463970,""Code"":""SE-1484""}","{""coordinateUncertaintyInMeters"":8107,""locationDisplayLabel"":""Skaftö""}"
