source,layer,name,lat,lon,addendum_json_gbif,addendum_json_georg
GBIF,uppsala-botany,"Öregrund, Fluttuskär, NNV",60.4736100,18.5433300,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-633742"",""catalogNumber"":""M-633742"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Öregrund, Fluttuskär. grotta mot NNV, 10 m djup, 2 dm bred"",""decimalLatitude"":""60.4736100"",""decimalLongitude"":""18.5433300""}","{""locationDisplayLabel"":""Öregrund, Fluttuskär, NNV"",""interpretedTokens"":[""Öregrund"",""Fluttuskär"",""NNV""]}"
GBIF,uppsala-botany,"Öregrunds skärgård, Hållet, Västerbådan",60.3416700,18.7527800,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-633743"",""catalogNumber"":""M-633743"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Uppland"",""county"":""Gräsö"",""locality"":""Öregrunds skärgård, Hållet. I en Calothrix-kloak-ränna på sidan som vätter mot Västerbådan"",""decimalLatitude"":""60.3416700"",""decimalLongitude"":""18.7527800""}","{""locationDisplayLabel"":""Öregrunds skärgård, Hållet, Västerbådan"",""interpretedTokens"":[""Öregrunds skärgård"",""Hållet"",""Västerbådan""]}"
GBIF,uppsala-botany,Knobesholm,56.8894400,12.7819400,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-634282"",""catalogNumber"":""M-634282"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Halland"",""county"":""Slöinge"",""locality"":""Knobesholm"",""decimalLatitude"":""56.8894400"",""decimalLongitude"":""12.7819400""}","{""locationDisplayLabel"":""Knobesholm"",""interpretedTokens"":[""Knobesholm""]}"
GBIF,uppsala-botany,Kullens fyr,56.3005600,12.4505600,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-634621"",""catalogNumber"":""M-634621"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Skåne"",""county"":""Brunnby"",""locality"":""Kullens fyr"",""decimalLatitude"":""56.3005600"",""decimalLongitude"":""12.4505600""}","{""locationDisplayLabel"":""Kullens fyr"",""interpretedTokens"":[""Kullens fyr""]}"
GBIF,uppsala-botany,Torekov,56.4250000,12.5000000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-634625"",""catalogNumber"":""M-634625"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Skåne"",""county"":""Torekov"",""locality"":""Torekov"",""decimalLatitude"":""56.4250000"",""decimalLongitude"":""12.5000000""}","{""locationDisplayLabel"":""Torekov"",""interpretedTokens"":[""Torekov""]}"
GBIF,uppsala-botany,"Kullen, Håkullsudd",55.7833300,13.1000000,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-634637"",""catalogNumber"":""M-634637"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Skåne"",""county"":""Brunnby"",""locality"":""Kullen, Håkullsudd [?]"",""decimalLatitude"":""55.7833300"",""decimalLongitude"":""13.1000000""}","{""locationDisplayLabel"":""Kullen, Håkullsudd"",""interpretedTokens"":[""Kullen"",""Håkullsudd""]}"
GBIF,uppsala-botany,Bornö,55.3725000,11.4444400,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637496"",""catalogNumber"":""M-637496"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""Bornö"",""decimalLatitude"":""55.3725000"",""decimalLongitude"":""11.4444400""}","{""locationDisplayLabel"":""Bornö"",""interpretedTokens"":[""Bornö""]}"
GBIF,uppsala-botany,"Bornö, Sända",55.3725000,11.4444400,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637506"",""catalogNumber"":""M-637506"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""Bornö, Sända"",""decimalLatitude"":""55.3725000"",""decimalLongitude"":""11.4444400""}","{""locationDisplayLabel"":""Bornö, Sända"",""interpretedTokens"":[""Bornö"",""Sända""]}"
GBIF,uppsala-botany,Bornö,58.3891700,11.6111100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637513"",""catalogNumber"":""M-637513"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""Bornö, S-ända"",""decimalLatitude"":""58.3891700"",""decimalLongitude"":""11.6111100""}","{""locationDisplayLabel"":""Bornö"",""interpretedTokens"":[""Bornö""]}"
GBIF,uppsala-botany,Bornö,55.3725000,11.4444400,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637515"",""catalogNumber"":""M-637515"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""Bornö, S-ände"",""decimalLatitude"":""55.3725000"",""decimalLongitude"":""11.4444400""}","{""locationDisplayLabel"":""Bornö"",""interpretedTokens"":[""Bornö""]}"
GBIF,uppsala-botany,Bornö sydspets,55.3725000,11.4444400,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637521"",""catalogNumber"":""M-637521"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""sydvästsidan av Bornö sydspets"",""decimalLatitude"":""55.3725000"",""decimalLongitude"":""11.4444400""}","{""locationDisplayLabel"":""Bornö sydspets"",""interpretedTokens"":[""Bornö sydspets""]}"
GBIF,uppsala-botany,Bornö sydspets,55.3725000,11.4444400,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637526"",""catalogNumber"":""M-637526"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""sydsvästsidan av Bornö sydspets"",""decimalLatitude"":""55.3725000"",""decimalLongitude"":""11.4444400""}","{""locationDisplayLabel"":""Bornö sydspets"",""interpretedTokens"":[""Bornö sydspets""]}"
GBIF,uppsala-botany,Bornö,58.3994400,11.5869400,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637555"",""catalogNumber"":""M-637555"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""dykning vid Bornö (sydspets) nordvägg"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.5869400""}","{""locationDisplayLabel"":""Bornö"",""interpretedTokens"":[""Bornö""]}"
GBIF,uppsala-botany,Bornö sydspets,58.3891700,11.6111100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637556"",""catalogNumber"":""M-637556"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""sydostidan av Bornö sydspets, sten 17"",""decimalLatitude"":""58.3891700"",""decimalLongitude"":""11.6111100""}","{""locationDisplayLabel"":""Bornö sydspets"",""interpretedTokens"":[""Bornö sydspets""]}"
GBIF,uppsala-botany,Bornö sydspets,58.3891700,11.6111100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637557"",""catalogNumber"":""M-637557"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""sydostsidan av Bornö sydspets"",""decimalLatitude"":""58.3891700"",""decimalLongitude"":""11.6111100""}","{""locationDisplayLabel"":""Bornö sydspets"",""interpretedTokens"":[""Bornö sydspets""]}"
GBIF,uppsala-botany,Bornö sydspets,58.3891700,11.6111100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637558"",""catalogNumber"":""M-637558"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""sydostsidan av Bornö sydspets, sten 18"",""decimalLatitude"":""58.3891700"",""decimalLongitude"":""11.6111100""}","{""locationDisplayLabel"":""Bornö sydspets"",""interpretedTokens"":[""Bornö sydspets""]}"
GBIF,uppsala-botany,Bornö sydspets,58.3891700,11.6111100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637565"",""catalogNumber"":""M-637565"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""sydostsidan av Bornö sydspets, sten 6"",""decimalLatitude"":""58.3891700"",""decimalLongitude"":""11.6111100""}","{""locationDisplayLabel"":""Bornö sydspets"",""interpretedTokens"":[""Bornö sydspets""]}"
GBIF,uppsala-botany,Bornö sydspets,58.3994400,11.6111100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637566"",""catalogNumber"":""M-637566"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""sydostsidan av Bornö sydspets"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.6111100""}","{""locationDisplayLabel"":""Bornö sydspets"",""interpretedTokens"":[""Bornö sydspets""]}"
GBIF,uppsala-botany,Bornö sydspets,58.3891700,11.6111100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637569"",""catalogNumber"":""M-637569"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""sydostsidan av Bornö sydspets, sten 11"",""decimalLatitude"":""58.3891700"",""decimalLongitude"":""11.6111100""}","{""locationDisplayLabel"":""Bornö sydspets"",""interpretedTokens"":[""Bornö sydspets""]}"
GBIF,uppsala-botany,Bornö sydspets,58.3891700,11.6111100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637572"",""catalogNumber"":""M-637572"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""sydostsidan av Bornö sydspets, sten 12"",""decimalLatitude"":""58.3891700"",""decimalLongitude"":""11.6111100""}","{""locationDisplayLabel"":""Bornö sydspets"",""interpretedTokens"":[""Bornö sydspets""]}"
GBIF,uppsala-botany,Bornö sydspets,58.3891700,11.6111100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637573"",""catalogNumber"":""M-637573"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""sydostsidan av Bornö sydspets, sten 8"",""decimalLatitude"":""58.3891700"",""decimalLongitude"":""11.6111100""}","{""locationDisplayLabel"":""Bornö sydspets"",""interpretedTokens"":[""Bornö sydspets""]}"
GBIF,uppsala-botany,Bornö sydspets,58.3891700,11.6111100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637574"",""catalogNumber"":""M-637574"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""sydostsidan av Bornö sydspets, sten 1"",""decimalLatitude"":""58.3891700"",""decimalLongitude"":""11.6111100""}","{""locationDisplayLabel"":""Bornö sydspets"",""interpretedTokens"":[""Bornö sydspets""]}"
GBIF,uppsala-botany,Bornö sydspets,58.3558300,11.6111100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637579"",""catalogNumber"":""M-637579"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""sydostsidan av Bornö sydspets"",""decimalLatitude"":""58.3558300"",""decimalLongitude"":""11.6111100""}","{""locationDisplayLabel"":""Bornö sydspets"",""interpretedTokens"":[""Bornö sydspets""]}"
GBIF,uppsala-botany,Bornö,58.3994400,11.6036100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637593"",""catalogNumber"":""M-637593"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""N om Bornö"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.6036100""}","{""locationDisplayLabel"":""Bornö"",""interpretedTokens"":[""Bornö""]}"
GBIF,uppsala-botany,Bornö,58.3994400,11.6036100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637594"",""catalogNumber"":""M-637594"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""Bornö N-ända"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.6036100""}","{""locationDisplayLabel"":""Bornö"",""interpretedTokens"":[""Bornö""]}"
GBIF,uppsala-botany,"Bornö, Nända",58.3994400,11.6036100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637636"",""catalogNumber"":""M-637636"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""Bornö Nända, vid 4"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.6036100""}","{""locationDisplayLabel"":""Bornö, Nända"",""interpretedTokens"":[""Bornö"",""Nända""]}"
GBIF,uppsala-botany,Bornö,58.3994400,11.6036100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637638"",""catalogNumber"":""M-637638"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""vid 1 ( nära Bornö N-ända) mot väster"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.6036100""}","{""locationDisplayLabel"":""Bornö"",""interpretedTokens"":[""Bornö""]}"
GBIF,uppsala-botany,Bornö,58.3994400,11.6036100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637640"",""catalogNumber"":""M-637640"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""Bornö"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.6036100""}","{""locationDisplayLabel"":""Bornö"",""interpretedTokens"":[""Bornö""]}"
GBIF,uppsala-botany,Bornö,58.3994400,11.6036100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637644"",""catalogNumber"":""M-637644"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""från 4 Bornö N-ända"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.6036100""}","{""locationDisplayLabel"":""Bornö"",""interpretedTokens"":[""Bornö""]}"
GBIF,uppsala-botany,"Bornö, N udde",58.3994400,11.6036100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637646"",""catalogNumber"":""M-637646"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""Bornö N udde"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.6036100""}","{""locationDisplayLabel"":""Bornö, N udde"",""interpretedTokens"":[""Bornö"",""N udde""]}"
GBIF,uppsala-botany,Bornö,58.3994400,11.6036100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637648"",""catalogNumber"":""M-637648"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""Bornö N-änden"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.6036100""}","{""locationDisplayLabel"":""Bornö"",""interpretedTokens"":[""Bornö""]}"
GBIF,uppsala-botany,Bornö,58.3994400,11.6036100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637649"",""catalogNumber"":""M-637649"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""Bornö östra vid 5"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.6036100""}","{""locationDisplayLabel"":""Bornö"",""interpretedTokens"":[""Bornö""]}"
GBIF,uppsala-botany,"Bornö, Östra",58.3994400,11.6036100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637653"",""catalogNumber"":""M-637653"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""Bornö Östra fr. 6"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.6036100""}","{""locationDisplayLabel"":""Bornö, Östra"",""interpretedTokens"":[""Bornö"",""Östra""]}"
GBIF,uppsala-botany,Bornö,58.3994400,11.6036100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637655"",""catalogNumber"":""M-637655"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""Bornö N skave 4"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.6036100""}","{""locationDisplayLabel"":""Bornö"",""interpretedTokens"":[""Bornö""]}"
GBIF,uppsala-botany,Bornö N-änden,58.3994400,11.6036100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637657"",""catalogNumber"":""M-637657"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""Bornö N-änden, dykarplatsen"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.6036100""}","{""locationDisplayLabel"":""Bornö N-änden"",""interpretedTokens"":[""Bornö N-änden""]}"
GBIF,uppsala-botany,"Holmaviken, Gullmarsfjorden",58.3813900,11.5680600,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637671"",""catalogNumber"":""M-637671"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Lysekil"",""locality"":""Holmaviken (Gullmarsfjorden)"",""decimalLatitude"":""58.3813900"",""decimalLongitude"":""11.5680600""}","{""locationDisplayLabel"":""Holmaviken, Gullmarsfjorden"",""interpretedTokens"":[""Holmaviken"",""Gullmarsfjorden""]}"
GBIF,uppsala-botany,"Bornö, Hålvägen",58.3994400,11.6036100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637677"",""catalogNumber"":""M-637677"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""Bornö Hålvägen"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.6036100""}","{""locationDisplayLabel"":""Bornö, Hålvägen"",""interpretedTokens"":[""Bornö"",""Hålvägen""]}"
GBIF,uppsala-botany,Bornö,58.3994400,11.6036100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637680"",""catalogNumber"":""M-637680"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""Bornö N omedelbart utanför grottan"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.6036100""}","{""locationDisplayLabel"":""Bornö"",""interpretedTokens"":[""Bornö""]}"
GBIF,uppsala-botany,Bornö,58.3994400,11.6036100,"{""institutionCode"":""UPS"",""collectionCode"":""BOT"",""occurrenceID"":""UPS:BOT:M-637683"",""catalogNumber"":""M-637683"",""continent"":""Europe"",""country"":""Sweden"",""stateProvince"":""Bohuslän"",""county"":""Skredsvik"",""locality"":""Bornö Väst-sida"",""decimalLatitude"":""58.3994400"",""decimalLongitude"":""11.6036100""}","{""locationDisplayLabel"":""Bornö"",""interpretedTokens"":[""Bornö""]}"
